0.0451558031018069,0.009394469659032838,0.03936929051045777,0
0.045193323850675655,0.009421362954102439,0.03938809075920266,0
0.0452165013767401,0.009437579677249525,0.03939997407719721,0
0.04522841917073499,0.009445067398158445,0.03940660952544998,0
0.04529942178814015,0.009494523367694017,0.03944692732504298,0
0.04531705497294314,0.009506586166955914,0.0394590425238831,0
0.04534969683586216,0.009531306565184005,0.03948242128866658,0
0.04537620920056547,0.009549916930588653,0.03950188014926872,0
0.04538810518586128,0.009557744318445428,0.0395106784071122,0
0.046943260960691784,0.010074066750807463,0.04044236565472484,0
0.045378795673072694,0.0096932269216104,0.03966862868198774,0
0.043119932658749194,0.008827863416511846,0.03826702201897571,0
0.043125794902637286,0.008830459328524566,0.03827087201675831,0
0.03673275435131465,0.006011844993747183,0.03377438988541649,0
0.04165019818489964,0.007745421303734801,0.03737758877118842,0
0.048591064126839514,0.011359853988402663,0.04179665405701658,0
0.03043969856894004,0.004642711167525833,0.028987068129704027,0
0.035083955252036426,0.006120336168583179,0.032843940339758244,0
0.05311163030785926,0.012363000430712843,0.04417743472181703,0
0.02644507787405959,0.003497104347808408,0.02550336088390992,0
0.04309314556332477,0.008729145975169774,0.03842690730180741,0
0.0431788850318241,0.008754975161022702,0.0385018504891367,0
0.05990620567106256,0.0164381209287028,0.04685971839144393,0
0.050007598846035256,0.011754155102883952,0.042302920181383236,0
0.038922959937945034,0.0068909972969920285,0.03537264410352476,0
0.06532538855241145,0.019135841970685085,0.04854707204748859,0
0.06531610503921051,0.0191321656077898,0.04854368008950611,0
0.0653453915492494,0.019145788649027863,0.048553047862022074,0
0.06541819927735917,0.019179696902855765,0.04857714413765512,0
0.04055408185707361,0.007319299332995582,0.03657887670255994,0
0.04344664815855216,0.008291624131114781,0.038599558168799376,0
0.04995246868119098,0.011019182603242672,0.042579556127200185,0
0.030691648627815524,0.00472374683628929,0.029200385826760208,0
0.047566542336479334,0.01007094874204853,0.04111106192693808,0
0.033705858164781104,0.00502961409037585,0.03146883184965213,0
0.05859563259964392,0.01567789923117629,0.046249143882221386,0
0.05618556926809634,0.014414326150390603,0.04522095058228725,0
0.05603718734457362,0.014254038625810506,0.04511350495252713,0
0.058704363017671166,0.015543991115268559,0.04615342064244047,0
0.05732028909275044,0.015021452198410779,0.045812241327819594,0
0.040715128434992615,0.007950878928402048,0.03654275143240725,0
0.045255529921626486,0.00961384376858013,0.03956823176238627,0
